"DateTime","Poukawa Stream at Douglas Road (x)","Poukawa Stream at Douglas Road (y)"
"Fri 2nd Apr 2010","2010-04-01 23:00:00",110.601648
"Sat 3rd Apr 2010","2010-04-02 23:00:00",109.085852
"Sun 4th Apr 2010","2010-04-04 00:00:00",103.146291
"Mon 5th Apr 2010","2010-04-05 00:00:00",109.085852
"Tue 6th Apr 2010","2010-04-06 00:00:00",100.250687
"Wed 7th Apr 2010","2010-04-07 00:00:00",121.55838
"Thu 8th Apr 2010","2010-04-08 00:00:00",107.58242
"Fri 9th Apr 2010","2010-04-09 00:00:00",98.821429
"Sat 10th Apr 2010","2010-04-10 00:00:00",103.146291
"Sun 11th Apr 2010","2010-04-11 00:00:00",96
"Mon 12th Apr 2010","2010-04-12 00:00:00",98.821429
"Tue 13th Apr 2010","2010-04-13 00:00:00",101.692308
"Wed 14th Apr 2010","2010-04-14 00:00:00",163.14286
"Thu 15th Apr 2010","2010-04-15 00:00:00",141.83036
"Fri 16th Apr 2010","2010-04-16 00:00:00",169.33036
"Sat 17th Apr 2010","2010-04-17 00:00:00",118.366071
"Sun 18th Apr 2010","2010-04-18 00:00:00",115.223214
"Mon 19th Apr 2010","2010-04-19 00:00:00",119.956044
"Tue 20th Apr 2010","2010-04-20 00:00:00",113.67033
"Wed 21st Apr 2010","2010-04-21 00:00:00",107.58242
"Thu 22nd Apr 2010","2010-04-22 00:00:00",93.2381
"Fri 23rd Apr 2010","2010-04-23 00:00:00",83.946429
"Sat 24th Apr 2010","2010-04-24 00:00:00",77.666667
"Sun 25th Apr 2010","2010-04-25 00:00:00",74.041667
"Mon 26th Apr 2010","2010-04-26 00:00:00",69.375
"Tue 27th Apr 2010","2010-04-27 00:00:00",55.555556
"Wed 28th Apr 2010","2010-04-28 00:00:00",63.822222
"Thu 29th Apr 2010","2010-04-29 00:00:00",70.52381
"Fri 30th Apr 2010","2010-04-30 00:00:00",62.75
"Sat 1st May 2010","2010-05-01 00:00:00",67.1131
"Sun 2nd May 2010","2010-05-02 00:00:00",87.85714
"Mon 3rd May 2010","2010-05-03 00:00:00",57.555556
"Tue 4th May 2010","2010-05-04 00:00:00",76.44643
"Wed 5th May 2010","2010-05-05 00:00:00",53.6
"Thu 6th May 2010","2010-05-06 00:00:00",57.555556
"Fri 7th May 2010","2010-05-07 00:00:00",63.822222
"Sat 8th May 2010","2010-05-08 00:00:00",75.2381
"Sun 9th May 2010","2010-05-09 00:00:00",98.821429
"Mon 10th May 2010","2010-05-10 00:00:00",101.692308
"Tue 11th May 2010","2010-05-11 00:00:00",101.692308
"Wed 12th May 2010","2010-05-12 00:00:00",89.184524
"Thu 13th May 2010","2010-05-13 00:00:00",121.55838
"Fri 14th May 2010","2010-05-14 00:00:00",116.78846
"Sat 15th May 2010","2010-05-15 00:00:00",106.091346
"Sun 16th May 2010","2010-05-16 00:00:00",116.78846
"Mon 17th May 2010","2010-05-17 00:00:00",126.43956
"Tue 18th May 2010","2010-05-18 00:00:00",134.82212
"Wed 19th May 2010","2010-05-19 00:00:00",136.53571
"Thu 20th May 2010","2010-05-20 00:00:00",134.82212
"Fri 21st May 2010","2010-05-21 00:00:00",195.96364
"Sat 22nd May 2010","2010-05-22 00:00:00",177.83036
"Sun 23rd May 2010","2010-05-23 00:00:00",177.83036
"Mon 24th May 2010","2010-05-24 00:00:00",186.716883
"Tue 25th May 2010","2010-05-25 00:00:00",654.6547
"Wed 26th May 2010","2010-05-26 00:00:00",612.8133
"Thu 27th May 2010","2010-05-27 00:00:00",638.7724
"Fri 28th May 2010","2010-05-28 00:00:00",623.1202
"Sat 29th May 2010","2010-05-29 00:00:00",741.71875
"Sun 30th May 2010","2010-05-30 00:00:00",988.125
"Mon 31st May 2010","2010-05-31 00:00:00",810.46875
"Tue 1st Jun 2010","2010-06-01 00:00:00",851.91406
"Wed 2nd Jun 2010","2010-06-02 00:00:00",1310.4034
"Thu 3rd Jun 2010","2010-06-03 00:00:00",1230.0374
"Fri 4th Jun 2010","2010-06-04 00:00:00",1142.104
"Sat 5th Jun 2010","2010-06-05 00:00:00",1088.3847
"Sun 6th Jun 2010","2010-06-06 00:00:00",1076.34542
"Mon 7th Jun 2010","2010-06-07 00:00:00",1118.3202
"Tue 8th Jun 2010","2010-06-08 00:00:00",1159.84771
"Wed 9th Jun 2010","2010-06-09 00:00:00",1153.942
"Thu 10th Jun 2010","2010-06-10 00:00:00",1070.3117
"Fri 11th Jun 2010","2010-06-11 00:00:00",1064.2685
"Sat 12th Jun 2010","2010-06-12 00:00:00",1058.21573
"Sun 13th Jun 2010","2010-06-13 00:00:00",1033.44727
"Mon 14th Jun 2010","2010-06-14 00:00:00",1000.97656
"Tue 15th Jun 2010","2010-06-15 00:00:00",1058.21573
"Wed 16th Jun 2010","2010-06-16 00:00:00",962.65625
"Thu 17th Jun 2010","2010-06-17 00:00:00",925.03906
"Fri 18th Jun 2010","2010-06-18 00:00:00",906.49414
"Sat 19th Jun 2010","2010-06-19 00:00:00",869.931641
"Sun 20th Jun 2010","2010-06-20 00:00:00",981.728516
"Mon 21st Jun 2010","2010-06-21 00:00:00",1040
"Tue 22nd Jun 2010","2010-06-22 00:00:00",988.125
"Wed 23rd Jun 2010","2010-06-23 00:00:00",962.65625
"Thu 24th Jun 2010","2010-06-24 00:00:00",937.5
"Fri 25th Jun 2010","2010-06-25 00:00:00",975.351562
"Sat 26th Jun 2010","2010-06-26 00:00:00",1189.24426
"Sun 27th Jun 2010","2010-06-27 00:00:00",1112.3515
"Mon 28th Jun 2010","2010-06-28 00:00:00",1076.34542
"Tue 29th Jun 2010","2010-06-29 00:00:00",1100.3866
"Wed 30th Jun 2010","2010-06-30 00:00:00",1082.3697
"Thu 1st Jul 2010","2010-07-01 00:00:00",1033.44727
"Fri 2nd Jul 2010","2010-07-02 00:00:00",1007.431641
"Sat 3rd Jul 2010","2010-07-03 00:00:00",988.125
"Sun 4th Jul 2010","2010-07-04 00:00:00",968.99414
"Mon 5th Jul 2010","2010-07-05 00:00:00",950.03906
"Tue 6th Jul 2010","2010-07-06 00:00:00",1200.9421
"Wed 7th Jul 2010","2010-07-07 00:00:00",1543.727844
"Thu 8th Jul 2010","2010-07-08 00:00:00",1673.57347
"Fri 9th Jul 2010","2010-07-09 00:00:00",1442.5958
"Sat 10th Jul 2010","2010-07-10 00:00:00",1287.6037
"Sun 11th Jul 2010","2010-07-11 00:00:00",1195.09748
"Mon 12th Jul 2010","2010-07-12 00:00:00",1177.5118
"Tue 13th Jul 2010","2010-07-13 00:00:00",1159.84771
"Wed 14th Jul 2010","2010-07-14 00:00:00",1142.104
"Thu 15th Jul 2010","2010-07-15 00:00:00",1142.104
"Fri 16th Jul 2010","2010-07-16 00:00:00",1106.37363
"Sat 17th Jul 2010","2010-07-17 00:00:00",1177.5118
"Sun 18th Jul 2010","2010-07-18 00:00:00",1310.4034
"Mon 19th Jul 2010","2010-07-19 00:00:00",1183.3824
"Tue 20th Jul 2010","2010-07-20 00:00:00",1148.02749
"Wed 21st Jul 2010","2010-07-21 00:00:00",1130.2302
"Thu 22nd Jul 2010","2010-07-22 00:00:00",1136.1716
"Fri 23rd Jul 2010","2010-07-23 00:00:00",1206.7781
"Sat 24th Jul 2010","2010-07-24 00:00:00",1511.862
"Sun 25th Jul 2010","2010-07-25 00:00:00",1321.75572
"Mon 26th Jul 2010","2010-07-26 00:00:00",1258.92312
"Tue 27th Jul 2010","2010-07-27 00:00:00",1241.6166
"Wed 28th Jul 2010","2010-07-28 00:00:00",1218.42469
"Thu 29th Jul 2010","2010-07-29 00:00:00",1200.9421
"Fri 30th Jul 2010","2010-07-30 00:00:00",1171.6326
"Sat 31st Jul 2010","2010-07-31 00:00:00",1153.942
"Sun 1st Aug 2010","2010-08-01 00:00:00",1106.37363
"Mon 2nd Aug 2010","2010-08-02 00:00:00",1106.37363
"Tue 3rd Aug 2010","2010-08-03 00:00:00",1094.39027
"Wed 4th Aug 2010","2010-08-04 00:00:00",1106.37363
"Thu 5th Aug 2010","2010-08-05 00:00:00",1112.3515
"Fri 6th Aug 2010","2010-08-06 00:00:00",1064.2685
"Sat 7th Aug 2010","2010-08-07 00:00:00",1033.44727
"Sun 8th Aug 2010","2010-08-08 00:00:00",1088.3847
"Mon 9th Aug 2010","2010-08-09 00:00:00",1112.3515
"Tue 10th Aug 2010","2010-08-10 00:00:00",1020.4004
"Wed 11th Aug 2010","2010-08-11 00:00:00",962.65625
"Thu 12th Aug 2010","2010-08-12 00:00:00",950.03906
"Fri 13th Aug 2010","2010-08-13 00:00:00",894.228516
"Sat 14th Aug 2010","2010-08-14 00:00:00",888.125
"Sun 15th Aug 2010","2010-08-15 00:00:00",1106.37363
"Mon 16th Aug 2010","2010-08-16 00:00:00",1177.5118
"Tue 17th Aug 2010","2010-08-17 00:00:00",1106.37363
"Wed 18th Aug 2010","2010-08-18 00:00:00",1058.21573
"Thu 19th Aug 2010","2010-08-19 00:00:00",1046.0815
"Fri 20th Aug 2010","2010-08-20 00:00:00",994.541
"Sat 21st Aug 2010","2010-08-21 00:00:00",968.99414
"Sun 22nd Aug 2010","2010-08-22 00:00:00",968.99414
"Mon 23rd Aug 2010","2010-08-23 00:00:00",950.03906
"Tue 24th Aug 2010","2010-08-24 00:00:00",950.03906
"Wed 25th Aug 2010","2010-08-25 00:00:00",900.351562
"Thu 26th Aug 2010","2010-08-26 00:00:00",888.125
"Fri 27th Aug 2010","2010-08-27 00:00:00",894.228516
"Sat 28th Aug 2010","2010-08-28 00:00:00",845.94727
"Sun 29th Aug 2010","2010-08-29 00:00:00",810.46875
"Mon 30th Aug 2010","2010-08-30 00:00:00",863.90625
"Tue 31st Aug 2010","2010-08-31 00:00:00",1153.942
"Wed 1st Sep 2010","2010-09-01 00:00:00",1195.09748
"Thu 2nd Sep 2010","2010-09-02 00:00:00",1070.3117
"Fri 3rd Sep 2010","2010-09-03 00:00:00",1046.0815
"Sat 4th Sep 2010","2010-09-04 00:00:00",1076.34542
"Sun 5th Sep 2010","2010-09-05 00:00:00",943.75977
"Mon 6th Sep 2010","2010-09-06 00:00:00",925.03906
"Tue 7th Sep 2010","2010-09-07 00:00:00",882.041
"Wed 8th Sep 2010","2010-09-08 00:00:00",851.91406
"Thu 9th Sep 2010","2010-09-09 00:00:00",875.97656
"Fri 10th Sep 2010","2010-09-10 00:00:00",1230.0374
"Sat 11th Sep 2010","2010-09-11 00:00:00",1142.104
"Sun 12th Sep 2010","2010-09-12 00:00:00",1094.39027
"Mon 13th Sep 2010","2010-09-13 00:00:00",1040
"Tue 14th Sep 2010","2010-09-14 00:00:00",1058.21573
"Wed 15th Sep 2010","2010-09-15 00:00:00",1026.91406
"Thu 16th Sep 2010","2010-09-16 00:00:00",962.65625
"Fri 17th Sep 2010","2010-09-17 00:00:00",956.33789
"Sat 18th Sep 2010","2010-09-18 00:00:00",975.351562
"Sun 19th Sep 2010","2010-09-19 00:00:00",950.03906
"Mon 20th Sep 2010","2010-09-20 00:00:00",900.351562
"Tue 21st Sep 2010","2010-09-21 00:00:00",1007.431641
"Wed 22nd Sep 2010","2010-09-22 00:00:00",900.351562
"Thu 23rd Sep 2010","2010-09-23 00:00:00",937.5
"Fri 24th Sep 2010","2010-09-24 00:00:00",770
"Sat 25th Sep 2010","2010-09-25 00:00:00",725
"Sun 26th Sep 2010","2010-09-25 23:00:00",681.3333
"Mon 27th Sep 2010","2010-09-26 23:00:00",638.7724
"Tue 28th Sep 2010","2010-09-27 23:00:00",597.54476
"Wed 29th Sep 2010","2010-09-28 23:00:00",553.1202
"Thu 30th Sep 2010","2010-09-29 23:00:00",501.8306
"Fri 1st Oct 2010","2010-09-30 23:00:00",501.8306
"Sat 2nd Oct 2010","2010-10-01 23:00:00",466.47464
"Sun 3rd Oct 2010","2010-10-02 23:00:00",449.2881
"Mon 4th Oct 2010","2010-10-03 23:00:00",415.724588
"Tue 5th Oct 2010","2010-10-04 23:00:00",382.75755
"Wed 6th Oct 2010","2010-10-05 23:00:00",359.474588
"Thu 7th Oct 2010","2010-10-06 23:00:00",330.3537
"Fri 8th Oct 2010","2010-10-07 23:00:00",297.44118
"Sat 9th Oct 2010","2010-10-08 23:00:00",275.94608
"Sun 10th Oct 2010","2010-10-09 23:00:00",252.76364
"Mon 11th Oct 2010","2010-10-10 23:00:00",285.028
"Tue 12th Oct 2010","2010-10-11 23:00:00",244.42597
"Wed 13th Oct 2010","2010-10-12 23:00:00",238.97143
"Thu 14th Oct 2010","2010-10-13 23:00:00",403.1044
"Fri 15th Oct 2010","2010-10-14 23:00:00",394.86264
"Sat 16th Oct 2010","2010-10-15 23:00:00",344.63942
"Sun 17th Oct 2010","2010-10-16 23:00:00",297.44118
"Mon 18th Oct 2010","2010-10-17 23:00:00",303.778
"Tue 19th Oct 2010","2010-10-18 23:00:00",261.2883
"Wed 20th Oct 2010","2010-10-19 23:00:00",261.2883
"Thu 21st Oct 2010","2010-10-20 23:00:00",810.46875
"Fri 22nd Oct 2010","2010-10-21 23:00:00",857.9004
"Sat 23rd Oct 2010","2010-10-22 23:00:00",764.30208
"Sun 24th Oct 2010","2010-10-23 23:00:00",741.71875
"Mon 25th Oct 2010","2010-10-24 23:00:00",719.46875
"Tue 26th Oct 2010","2010-10-25 23:00:00",681.3333
"Wed 27th Oct 2010","2010-10-26 23:00:00",638.7724
"Thu 28th Oct 2010","2010-10-27 23:00:00",633.5294
"Fri 29th Oct 2010","2010-10-28 23:00:00",607.6982
"Sat 30th Oct 2010","2010-10-29 23:00:00",582.5064
"Sun 31st Oct 2010","2010-10-30 23:00:00",562.8133
"Mon 1st Nov 2010","2010-10-31 23:00:00",553.1202
"Tue 2nd Nov 2010","2010-11-01 23:00:00",543.5294
"Wed 3rd Nov 2010","2010-11-02 23:00:00",510.87434
"Thu 4th Nov 2010","2010-11-03 23:00:00",483.9888
"Fri 5th Nov 2010","2010-11-04 23:00:00",475.19077
"Sat 6th Nov 2010","2010-11-05 23:00:00",543.5294
"Sun 7th Nov 2010","2010-11-06 23:00:00",457.84042
"Mon 8th Nov 2010","2010-11-07 23:00:00",436.6132
"Tue 9th Nov 2010","2010-11-08 23:00:00",398.966346
"Wed 10th Nov 2010","2010-11-09 23:00:00",367.0982
"Thu 11th Nov 2010","2010-11-10 23:00:00",548.312
"Fri 12th Nov 2010","2010-11-11 23:00:00",529.335
"Sat 13th Nov 2010","2010-11-12 23:00:00",497.339431
"Sun 14th Nov 2010","2010-11-13 23:00:00",515.42693
"Mon 15th Nov 2010","2010-11-14 23:00:00",449.2881
"Tue 16th Nov 2010","2010-11-15 23:00:00",420
"Wed 17th Nov 2010","2010-11-16 23:00:00",398.966346
"Thu 18th Nov 2010","2010-11-17 23:00:00",359.474588
"Fri 19th Nov 2010","2010-11-18 23:00:00",341.01648
"Sat 20th Nov 2010","2010-11-19 23:00:00",313.44608
"Sun 21st Nov 2010","2010-11-20 23:00:00",341.01648
"Mon 22nd Nov 2010","2010-11-21 23:00:00",320
"Tue 23rd Nov 2010","2010-11-22 23:00:00",285.028
"Wed 24th Nov 2010","2010-11-23 23:00:00",288.09874
"Thu 25th Nov 2010","2010-11-24 23:00:00",278.9517
"Fri 26th Nov 2010","2010-11-25 23:00:00",272.9622
"Sat 27th Nov 2010","2010-11-26 23:00:00",241.688312
"Sun 28th Nov 2010","2010-11-27 23:00:00",215.45455
"Mon 29th Nov 2010","2010-11-28 23:00:00",198.327273
"Tue 30th Nov 2010","2010-11-29 23:00:00",182.21818
"Wed 1st Dec 2010","2010-11-30 23:00:00",167.25
"Thu 2nd Dec 2010","2010-12-01 23:00:00",161.11607
"Fri 3rd Dec 2010","2010-12-02 23:00:00",167.25
"Sat 4th Dec 2010","2010-12-03 23:00:00",107.58242
"Sun 5th Dec 2010","2010-12-04 23:00:00",97.404533
"Mon 6th Dec 2010","2010-12-05 23:00:00",87.85714
"Tue 7th Dec 2010","2010-12-06 23:00:00",81.39881
"Wed 8th Dec 2010","2010-12-07 23:00:00",76.44643
"Thu 9th Dec 2010","2010-12-08 23:00:00",72.85714
"Fri 10th Dec 2010","2010-12-09 23:00:00",64.905556
"Sat 11th Dec 2010","2010-12-10 23:00:00",61.68889
"Sun 12th Dec 2010","2010-12-11 23:00:00",61.68889
"Mon 13th Dec 2010","2010-12-12 23:00:00",54.572222
"Tue 14th Dec 2010","2010-12-13 23:00:00",53.6
"Wed 15th Dec 2010","2010-12-14 23:00:00",56.55
"Thu 16th Dec 2010","2010-12-15 23:00:00",53.6
"Fri 17th Dec 2010","2010-12-16 23:00:00",33.45
"Sat 18th Dec 2010","2010-12-17 23:00:00",38.79259
"Sun 19th Dec 2010","2010-12-18 23:00:00",34.194444
"Mon 20th Dec 2010","2010-12-19 23:00:00",35.7
"Tue 21st Dec 2010","2010-12-20 23:00:00",59.6
"Wed 22nd Dec 2010","2010-12-21 23:00:00",61.68889
"Thu 23rd Dec 2010","2010-12-22 23:00:00",51.68889
"Fri 24th Dec 2010","2010-12-23 23:00:00",48.905556
"Sat 25th Dec 2010","2010-12-24 23:00:00",40.4
"Sun 26th Dec 2010","2010-12-25 23:00:00",36.461111
"Mon 27th Dec 2010","2010-12-26 23:00:00",35.7
"Tue 28th Dec 2010","2010-12-27 23:00:00",27
"Wed 29th Dec 2010","2010-12-28 23:00:00",35.7
"Thu 30th Dec 2010","2010-12-29 23:00:00",31.977778
"Fri 31st Dec 2010","2010-12-30 23:00:00",30.527778
"Sat 1st Jan 2011","2010-12-31 23:00:00",31.25
"Sun 2nd Jan 2011","2011-01-01 23:00:00",29.1
"Mon 3rd Jan 2011","2011-01-02 23:00:00",29.1
"Tue 4th Jan 2011","2011-01-03 23:00:00",27.694444
"Wed 5th Jan 2011","2011-01-04 23:00:00",28.394444
"Thu 6th Jan 2011","2011-01-05 23:00:00",25.583333
"Fri 7th Jan 2011","2011-01-06 23:00:00",27.694444
"Sat 8th Jan 2011","2011-01-07 23:00:00",24.214286
"Sun 9th Jan 2011","2011-01-08 23:00:00",28.394444
"Mon 10th Jan 2011","2011-01-09 23:00:00",31.25
"Tue 11th Jan 2011","2011-01-10 23:00:00",26.285714
"Wed 12th Jan 2011","2011-01-11 23:00:00",21
"Thu 13th Jan 2011","2011-01-12 23:00:00",22.25
"Fri 14th Jan 2011","2011-01-13 23:00:00",21
"Sat 15th Jan 2011","2011-01-14 23:00:00",22.892857
"Sun 16th Jan 2011","2011-01-15 23:00:00",25.583333
"Mon 17th Jan 2011","2011-01-16 23:00:00",22.25
"Tue 18th Jan 2011","2011-01-17 23:00:00",26.285714
"Wed 19th Jan 2011","2011-01-18 23:00:00",30.527778
"Thu 20th Jan 2011","2011-01-19 23:00:00",27.694444
"Fri 21st Jan 2011","2011-01-20 23:00:00",27.694444
"Sat 22nd Jan 2011","2011-01-21 23:00:00",44.54815
"Sun 23rd Jan 2011","2011-01-22 23:00:00",238.97143
"Mon 24th Jan 2011","2011-01-23 23:00:00",275.94608
"Tue 25th Jan 2011","2011-01-24 23:00:00",247.18442
"Wed 26th Jan 2011","2011-01-25 23:00:00",225.6987
"Thu 27th Jan 2011","2011-01-26 23:00:00",188.9974
"Fri 28th Jan 2011","2011-01-27 23:00:00",126.43956
"Sat 29th Jan 2011","2011-01-28 23:00:00",175.67857
"Sun 30th Jan 2011","2011-01-29 23:00:00",116.78846
"Mon 31st Jan 2011","2011-01-30 23:00:00",97.404533
"Tue 1st Feb 2011","2011-01-31 23:00:00",78.89881
"Wed 2nd Feb 2011","2011-02-01 23:00:00",72.85714
"Thu 3rd Feb 2011","2011-02-02 23:00:00",63.822222
"Fri 4th Feb 2011","2011-02-03 23:00:00",63.822222
"Sat 5th Feb 2011","2011-02-04 23:00:00",61.68889
"Sun 6th Feb 2011","2011-02-05 23:00:00",58.572222
"Mon 7th Feb 2011","2011-02-06 23:00:00",57.555556
"Tue 8th Feb 2011","2011-02-07 23:00:00",55.555556
"Wed 9th Feb 2011","2011-02-08 23:00:00",52.63889
"Thu 10th Feb 2011","2011-02-09 23:00:00",45.4
"Fri 11th Feb 2011","2011-02-10 23:00:00",40.4
"Sat 12th Feb 2011","2011-02-11 23:00:00",39.592593
"Sun 13th Feb 2011","2011-02-12 23:00:00",38.79259
"Mon 14th Feb 2011","2011-02-13 23:00:00",38
"Tue 15th Feb 2011","2011-02-14 23:00:00",33.45
"Wed 16th Feb 2011","2011-02-15 23:00:00",33.45
"Thu 17th Feb 2011","2011-02-16 23:00:00",31.25
"Fri 18th Feb 2011","2011-02-17 23:00:00",28.394444
"Sat 19th Feb 2011","2011-02-18 23:00:00",25.583333
"Sun 20th Feb 2011","2011-02-19 23:00:00",24.892857
"Mon 21st Feb 2011","2011-02-20 23:00:00",38.79259
"Tue 22nd Feb 2011","2011-02-21 23:00:00",31.977778
"Wed 23rd Feb 2011","2011-02-22 23:00:00",29.811111
"Thu 24th Feb 2011","2011-02-23 23:00:00",34.194444
"Fri 25th Feb 2011","2011-02-24 23:00:00",33.45
"Sat 26th Feb 2011","2011-02-25 23:00:00",31.977778
"Sun 27th Feb 2011","2011-02-26 23:00:00",31.977778
"Mon 28th Feb 2011","2011-02-27 23:00:00",34.944444
"Tue 1st Mar 2011","2011-02-28 23:00:00",32.711111
"Wed 2nd Mar 2011","2011-03-01 23:00:00",29.1
"Thu 3rd Mar 2011","2011-03-02 23:00:00",34.194444
"Fri 4th Mar 2011","2011-03-03 23:00:00",31.977778
"Sat 5th Mar 2011","2011-03-04 23:00:00",33.45
"Sun 6th Mar 2011","2011-03-05 23:00:00",53.6
"Mon 7th Mar 2011","2011-03-06 23:00:00",54.572222
"Tue 8th Mar 2011","2011-03-07 23:00:00",51.68889
"Wed 9th Mar 2011","2011-03-08 23:00:00",48.905556
"Thu 10th Mar 2011","2011-03-09 23:00:00",47.125926
"Fri 11th Mar 2011","2011-03-10 23:00:00",48.905556
"Sat 12th Mar 2011","2011-03-11 23:00:00",49.822222
"Sun 13th Mar 2011","2011-03-12 23:00:00",48.905556
"Mon 14th Mar 2011","2011-03-13 23:00:00",48.905556
"Tue 15th Mar 2011","2011-03-14 23:00:00",48.905556
"Wed 16th Mar 2011","2011-03-15 23:00:00",48
"Thu 17th Mar 2011","2011-03-16 23:00:00",45.4
"Fri 18th Mar 2011","2011-03-17 23:00:00",42.866667
"Sat 19th Mar 2011","2011-03-18 23:00:00",41.214815
"Sun 20th Mar 2011","2011-03-19 23:00:00",39.592593
"Mon 21st Mar 2011","2011-03-20 23:00:00",37.22778
"Tue 22nd Mar 2011","2011-03-21 23:00:00",78.89881
"Wed 23rd Mar 2011","2011-03-22 23:00:00",64.905556
"Thu 24th Mar 2011","2011-03-23 23:00:00",57.555556
"Fri 25th Mar 2011","2011-03-24 23:00:00",52.63889
"Sat 26th Mar 2011","2011-03-25 23:00:00",50.75
"Sun 27th Mar 2011","2011-03-26 23:00:00",52.63889
"Mon 28th Mar 2011","2011-03-27 23:00:00",68.2381
"Tue 29th Mar 2011","2011-03-28 23:00:00",53.6
"Wed 30th Mar 2011","2011-03-29 23:00:00",51.68889
"Thu 31st Mar 2011","2011-03-30 23:00:00",50.75
"Fri 1st Apr 2011","2011-03-31 23:00:00",50.75
"Sat 2nd Apr 2011","2011-04-01 23:00:00",50.75
"Sun 3rd Apr 2011","2011-04-03 00:00:00",49.822222
"Mon 4th Apr 2011","2011-04-04 00:00:00",48.905556
"Tue 5th Apr 2011","2011-04-05 00:00:00",49.822222
"Wed 6th Apr 2011","2011-04-06 00:00:00",52.63889
"Thu 7th Apr 2011","2011-04-07 00:00:00",59.6
"Fri 8th Apr 2011","2011-04-08 00:00:00",53.6
"Sat 9th Apr 2011","2011-04-09 00:00:00",51.68889
"Sun 10th Apr 2011","2011-04-10 00:00:00",49.822222
"Mon 11th Apr 2011","2011-04-11 00:00:00",50.75
"Tue 12th Apr 2011","2011-04-12 00:00:00",49.822222
"Wed 13th Apr 2011","2011-04-13 00:00:00",48
"Thu 14th Apr 2011","2011-04-14 00:00:00",49.822222
"Fri 15th Apr 2011","2011-04-15 00:00:00",50.75
"Sat 16th Apr 2011","2011-04-16 00:00:00",34.944444
"Sun 17th Apr 2011","2011-04-17 00:00:00",51.68889
"Mon 18th Apr 2011","2011-04-18 00:00:00",57.555556
"Tue 19th Apr 2011","2011-04-19 00:00:00",126.43956
"Wed 20th Apr 2011","2011-04-20 00:00:00",71.684524
"Thu 21st Apr 2011","2011-04-21 00:00:00",87.85714
"Fri 22nd Apr 2011","2011-04-22 00:00:00",93.2381
"Sat 23rd Apr 2011","2011-04-23 00:00:00",101.692308
"Sun 24th Apr 2011","2011-04-24 00:00:00",109.085852
"Mon 25th Apr 2011","2011-04-25 00:00:00",326.86813
"Tue 26th Apr 2011","2011-04-26 00:00:00",1660.4174
"Wed 27th Apr 2011","2011-04-27 00:00:00",752.96875
"Thu 28th Apr 2011","2011-04-28 00:00:00",697.55208
"Fri 29th Apr 2011","2011-04-29 00:00:00",686.71875
"Sat 30th Apr 2011","2011-04-30 00:00:00",660
"Sun 1st May 2011","2011-05-01 00:00:00",644.0409
"Mon 2nd May 2011","2011-05-02 00:00:00",612.8133
"Tue 3rd May 2011","2011-05-03 00:00:00",713.9583
"Wed 4th May 2011","2011-05-04 00:00:00",703
"Thu 5th May 2011","2011-05-05 00:00:00",681.3333
"Fri 6th May 2011","2011-05-06 00:00:00",681.3333
"Sat 7th May 2011","2011-05-07 00:00:00",660
"Sun 8th May 2011","2011-05-08 00:00:00",638.7724
"Mon 9th May 2011","2011-05-09 00:00:00",633.5294
"Tue 10th May 2011","2011-05-10 00:00:00",628.312
"Wed 11th May 2011","2011-05-11 00:00:00",607.6982
"Thu 12th May 2011","2011-05-12 00:00:00",587.4936
"Fri 13th May 2011","2011-05-13 00:00:00",572.6087
"Sat 14th May 2011","2011-05-14 00:00:00",557.954
"Sun 15th May 2011","2011-05-15 00:00:00",506.3422292
"Mon 16th May 2011","2011-05-16 00:00:00",524.6547
"Tue 17th May 2011","2011-05-17 00:00:00",510.87434
"Wed 18th May 2011","2011-05-18 00:00:00",520
"Thu 19th May 2011","2011-05-19 00:00:00",457.84042
"Fri 20th May 2011","2011-05-20 00:00:00",453.554024
"Sat 21st May 2011","2011-05-21 00:00:00",440.8177
"Sun 22nd May 2011","2011-05-22 00:00:00",432.4292
"Mon 23rd May 2011","2011-05-23 00:00:00",415.724588
"Tue 24th May 2011","2011-05-24 00:00:00",407.2768
"Wed 25th May 2011","2011-05-25 00:00:00",390.79327
"Thu 26th May 2011","2011-05-26 00:00:00",363.26923
"Fri 27th May 2011","2011-05-27 00:00:00",449.2881
"Sat 28th May 2011","2011-05-28 00:00:00",432.4292
"Sun 29th May 2011","2011-05-29 00:00:00",415.724588
"Mon 30th May 2011","2011-05-30 00:00:00",411.48352
"Tue 31st May 2011","2011-05-31 00:00:00",407.2768
"Wed 1st Jun 2011","2011-06-01 00:00:00",411.48352
"Thu 2nd Jun 2011","2011-06-02 00:00:00",424.1226
"Fri 3rd Jun 2011","2011-06-03 00:00:00",415.724588
"Sat 4th Jun 2011","2011-06-04 00:00:00",407.2768
"Sun 5th Jun 2011","2011-06-05 00:00:00",407.2768
"Mon 6th Jun 2011","2011-06-06 00:00:00",407.2768
"Tue 7th Jun 2011","2011-06-07 00:00:00",398.966346
"Wed 8th Jun 2011","2011-06-08 00:00:00",403.1044
"Thu 9th Jun 2011","2011-06-09 00:00:00",394.86264
"Fri 10th Jun 2011","2011-06-10 00:00:00",403.1044
"Sat 11th Jun 2011","2011-06-11 00:00:00",420
"Sun 12th Jun 2011","2011-06-12 00:00:00",420
"Mon 13th Jun 2011","2011-06-13 00:00:00",415.724588
"Tue 14th Jun 2011","2011-06-14 00:00:00",411.48352
