"DateTime","Awanui Stream at Flume (x)","Awanui Stream at Flume (y)"
"Mon 12th Apr 2010","2010-04-12 00:00:00",16556
"Tue 13th Apr 2010","2010-04-13 00:00:00",16555
"Wed 14th Apr 2010","2010-04-14 00:00:00",16535
"Thu 15th Apr 2010","2010-04-15 00:00:00",16523
"Fri 16th Apr 2010","2010-04-16 00:00:00",16519
"Sat 17th Apr 2010","2010-04-17 00:00:00",16518
"Sun 18th Apr 2010","2010-04-18 00:00:00",16545
"Mon 19th Apr 2010","2010-04-19 00:00:00",16593
"Tue 20th Apr 2010","2010-04-20 00:00:00",16580
"Wed 21st Apr 2010","2010-04-21 00:00:00",16576
"Thu 22nd Apr 2010","2010-04-22 00:00:00",16573
"Fri 23rd Apr 2010","2010-04-23 00:00:00",16572
"Sat 24th Apr 2010","2010-04-24 00:00:00",16543
"Sun 25th Apr 2010","2010-04-25 00:00:00",16522
"Mon 26th Apr 2010","2010-04-26 00:00:00",16519
"Tue 27th Apr 2010","2010-04-27 00:00:00",16514
"Wed 28th Apr 2010","2010-04-28 00:00:00",16514
"Thu 29th Apr 2010","2010-04-29 00:00:00",16513
"Fri 30th Apr 2010","2010-04-30 00:00:00",16511
"Sat 1st May 2010","2010-05-01 00:00:00",16511
"Sun 2nd May 2010","2010-05-02 00:00:00",16512
"Mon 3rd May 2010","2010-05-03 00:00:00",16514
"Tue 4th May 2010","2010-05-04 00:00:00",16513
"Wed 5th May 2010","2010-05-05 00:00:00",16514
"Thu 6th May 2010","2010-05-06 00:00:00",16513
"Fri 7th May 2010","2010-05-07 00:00:00",16510
"Sat 8th May 2010","2010-05-08 00:00:00",16520
"Sun 9th May 2010","2010-05-09 00:00:00",16516
"Mon 10th May 2010","2010-05-10 00:00:00",16516
"Tue 11th May 2010","2010-05-11 00:00:00",16518
"Wed 12th May 2010","2010-05-12 00:00:00",16522
"Thu 13th May 2010","2010-05-13 00:00:00",16540
"Fri 14th May 2010","2010-05-14 00:00:00",16548
"Sat 15th May 2010","2010-05-15 00:00:00",16555
"Sun 16th May 2010","2010-05-16 00:00:00",16552
"Mon 17th May 2010","2010-05-17 00:00:00",16563
"Tue 18th May 2010","2010-05-18 00:00:00",16554
"Wed 19th May 2010","2010-05-19 00:00:00",16556
"Thu 20th May 2010","2010-05-20 00:00:00",16576
"Fri 21st May 2010","2010-05-21 00:00:00",16576
"Sat 22nd May 2010","2010-05-22 00:00:00",16612
"Sun 23rd May 2010","2010-05-23 00:00:00",16642
"Mon 24th May 2010","2010-05-24 00:00:00",16636
"Tue 25th May 2010","2010-05-25 00:00:00",17254
"Wed 26th May 2010","2010-05-26 00:00:00",17097
"Thu 27th May 2010","2010-05-27 00:00:00",16980
"Fri 28th May 2010","2010-05-28 00:00:00",16925
"Sat 29th May 2010","2010-05-29 00:00:00",17019
"Sun 30th May 2010","2010-05-30 00:00:00",17670
"Mon 31st May 2010","2010-05-31 00:00:00",17258
"Tue 1st Jun 2010","2010-06-01 00:00:00",17108
"Wed 2nd Jun 2010","2010-06-02 00:00:00",17795
"Thu 3rd Jun 2010","2010-06-03 00:00:00",17568
"Fri 4th Jun 2010","2010-06-04 00:00:00",17256
"Sat 5th Jun 2010","2010-06-05 00:00:00",17151
"Sun 6th Jun 2010","2010-06-06 00:00:00",17117
"Mon 7th Jun 2010","2010-06-07 00:00:00",17168
"Tue 8th Jun 2010","2010-06-08 00:00:00",17113
"Wed 9th Jun 2010","2010-06-09 00:00:00",17102
"Thu 10th Jun 2010","2010-06-10 00:00:00",17064
"Fri 11th Jun 2010","2010-06-11 00:00:00",17063
"Sat 12th Jun 2010","2010-06-12 00:00:00",17079
"Sun 13th Jun 2010","2010-06-13 00:00:00",17039
"Mon 14th Jun 2010","2010-06-14 00:00:00",17011
"Tue 15th Jun 2010","2010-06-15 00:00:00",16998
"Wed 16th Jun 2010","2010-06-16 00:00:00",16980
"Thu 17th Jun 2010","2010-06-17 00:00:00",16967
"Fri 18th Jun 2010","2010-06-18 00:00:00",16954
"Sat 19th Jun 2010","2010-06-19 00:00:00",16943
"Sun 20th Jun 2010","2010-06-20 00:00:00",16968
"Mon 21st Jun 2010","2010-06-21 00:00:00",17122
"Tue 22nd Jun 2010","2010-06-22 00:00:00",17051
"Wed 23rd Jun 2010","2010-06-23 00:00:00",17020
"Thu 24th Jun 2010","2010-06-24 00:00:00",17000
"Fri 25th Jun 2010","2010-06-25 00:00:00",17105
"Sat 26th Jun 2010","2010-06-26 00:00:00",17299
"Sun 27th Jun 2010","2010-06-27 00:00:00",17466
"Mon 28th Jun 2010","2010-06-28 00:00:00",17213
"Tue 29th Jun 2010","2010-06-29 00:00:00",17178
"Wed 30th Jun 2010","2010-06-30 00:00:00",17157
"Thu 1st Jul 2010","2010-07-01 00:00:00",17108
"Fri 2nd Jul 2010","2010-07-02 00:00:00",17069
"Sat 3rd Jul 2010","2010-07-03 00:00:00",17043
"Sun 4th Jul 2010","2010-07-04 00:00:00",17027
"Mon 5th Jul 2010","2010-07-05 00:00:00",17017
"Tue 6th Jul 2010","2010-07-06 00:00:00",17083
"Wed 7th Jul 2010","2010-07-07 00:00:00",17592
"Thu 8th Jul 2010","2010-07-08 00:00:00",17577
"Fri 9th Jul 2010","2010-07-09 00:00:00",17302
"Sat 10th Jul 2010","2010-07-10 00:00:00",17211
"Sun 11th Jul 2010","2010-07-11 00:00:00",17158
"Mon 12th Jul 2010","2010-07-12 00:00:00",17128
"Tue 13th Jul 2010","2010-07-13 00:00:00",17111
"Wed 14th Jul 2010","2010-07-14 00:00:00",17093
"Thu 15th Jul 2010","2010-07-15 00:00:00",17091
"Fri 16th Jul 2010","2010-07-16 00:00:00",17100
"Sat 17th Jul 2010","2010-07-17 00:00:00",17153
"Sun 18th Jul 2010","2010-07-18 00:00:00",17307
"Mon 19th Jul 2010","2010-07-19 00:00:00",17202
"Tue 20th Jul 2010","2010-07-20 00:00:00",17151
"Wed 21st Jul 2010","2010-07-21 00:00:00",17114
"Thu 22nd Jul 2010","2010-07-22 00:00:00",17105
"Fri 23rd Jul 2010","2010-07-23 00:00:00",17249
"Sat 24th Jul 2010","2010-07-24 00:00:00",17238
"Sun 25th Jul 2010","2010-07-25 00:00:00",17260
"Wed 4th Aug 2010","2010-08-04 00:00:00",17093
"Thu 5th Aug 2010","2010-08-05 00:00:00",17106
"Fri 6th Aug 2010","2010-08-06 00:00:00",17057
"Sat 7th Aug 2010","2010-08-07 00:00:00",17038
"Sun 8th Aug 2010","2010-08-08 00:00:00",17065
"Mon 9th Aug 2010","2010-08-09 00:00:00",17060
"Tue 10th Aug 2010","2010-08-10 00:00:00",17022
"Wed 11th Aug 2010","2010-08-11 00:00:00",17002
"Thu 12th Aug 2010","2010-08-12 00:00:00",16988
"Fri 13th Aug 2010","2010-08-13 00:00:00",16981
"Sat 14th Aug 2010","2010-08-14 00:00:00",16974
"Sun 15th Aug 2010","2010-08-15 00:00:00",17046
"Mon 16th Aug 2010","2010-08-16 00:00:00",17295
"Tue 17th Aug 2010","2010-08-17 00:00:00",17181
"Wed 18th Aug 2010","2010-08-18 00:00:00",17117
"Thu 19th Aug 2010","2010-08-19 00:00:00",17072
"Fri 20th Aug 2010","2010-08-20 00:00:00",17039
"Sat 21st Aug 2010","2010-08-21 00:00:00",17027
"Sun 22nd Aug 2010","2010-08-22 00:00:00",17048
"Mon 23rd Aug 2010","2010-08-23 00:00:00",17056
"Tue 24th Aug 2010","2010-08-24 00:00:00",17015
"Wed 25th Aug 2010","2010-08-25 00:00:00",17003
"Thu 26th Aug 2010","2010-08-26 00:00:00",16996
"Fri 27th Aug 2010","2010-08-27 00:00:00",16985
"Sat 28th Aug 2010","2010-08-28 00:00:00",16973
"Sun 29th Aug 2010","2010-08-29 00:00:00",16969
"Mon 30th Aug 2010","2010-08-30 00:00:00",16961
"Tue 31st Aug 2010","2010-08-31 00:00:00",17084
"Wed 1st Sep 2010","2010-09-01 00:00:00",17366
"Thu 2nd Sep 2010","2010-09-02 00:00:00",17265
"Fri 3rd Sep 2010","2010-09-03 00:00:00",17180
"Sat 4th Sep 2010","2010-09-04 00:00:00",17096
"Sun 5th Sep 2010","2010-09-05 00:00:00",17048
"Mon 6th Sep 2010","2010-09-06 00:00:00",17037
"Tue 7th Sep 2010","2010-09-07 00:00:00",17023
"Wed 8th Sep 2010","2010-09-08 00:00:00",17013
"Thu 9th Sep 2010","2010-09-09 00:00:00",17056
"Fri 10th Sep 2010","2010-09-10 00:00:00",17712
"Sat 11th Sep 2010","2010-09-11 00:00:00",17487
"Sun 12th Sep 2010","2010-09-12 00:00:00",17308
"Mon 13th Sep 2010","2010-09-13 00:00:00",17234
"Tue 14th Sep 2010","2010-09-14 00:00:00",17305
"Wed 15th Sep 2010","2010-09-15 00:00:00",17223
"Thu 16th Sep 2010","2010-09-16 00:00:00",17165
"Fri 17th Sep 2010","2010-09-17 00:00:00",17154
"Sat 18th Sep 2010","2010-09-18 00:00:00",17128
"Sun 19th Sep 2010","2010-09-19 00:00:00",17081
"Mon 20th Sep 2010","2010-09-20 00:00:00",17057
"Tue 21st Sep 2010","2010-09-21 00:00:00",17031
"Wed 22nd Sep 2010","2010-09-22 00:00:00",17015
"Thu 23rd Sep 2010","2010-09-23 00:00:00",17018
"Fri 24th Sep 2010","2010-09-24 00:00:00",17000
"Sat 25th Sep 2010","2010-09-25 00:00:00",16958
"Sun 26th Sep 2010","2010-09-25 23:00:00",16941
"Mon 27th Sep 2010","2010-09-26 23:00:00",16927
"Tue 28th Sep 2010","2010-09-27 23:00:00",16911
"Wed 29th Sep 2010","2010-09-28 23:00:00",16898
"Thu 30th Sep 2010","2010-09-29 23:00:00",16883
"Fri 1st Oct 2010","2010-09-30 23:00:00",16871
"Sat 2nd Oct 2010","2010-10-01 23:00:00",16852
"Sun 3rd Oct 2010","2010-10-02 23:00:00",16940
"Mon 4th Oct 2010","2010-10-03 23:00:00",16826
"Tue 5th Oct 2010","2010-10-04 23:00:00",16814
"Wed 6th Oct 2010","2010-10-05 23:00:00",16793
"Thu 7th Oct 2010","2010-10-06 23:00:00",16782
"Fri 8th Oct 2010","2010-10-07 23:00:00",16773
"Sat 9th Oct 2010","2010-10-08 23:00:00",16828
"Sun 10th Oct 2010","2010-10-09 23:00:00",16811
"Mon 11th Oct 2010","2010-10-10 23:00:00",16809
"Tue 12th Oct 2010","2010-10-11 23:00:00",16821
"Wed 13th Oct 2010","2010-10-12 23:00:00",16822
"Thu 14th Oct 2010","2010-10-13 23:00:00",17084
"Fri 15th Oct 2010","2010-10-14 23:00:00",17370
"Sat 16th Oct 2010","2010-10-15 23:00:00",17125
"Sun 17th Oct 2010","2010-10-16 23:00:00",17032
"Mon 18th Oct 2010","2010-10-17 23:00:00",16960
"Tue 19th Oct 2010","2010-10-18 23:00:00",16913
"Wed 20th Oct 2010","2010-10-19 23:00:00",16927
"Thu 21st Oct 2010","2010-10-20 23:00:00",16877
"Fri 22nd Oct 2010","2010-10-21 23:00:00",16853
"Sat 23rd Oct 2010","2010-10-22 23:00:00",16953
"Sun 24th Oct 2010","2010-10-23 23:00:00",16877
"Mon 25th Oct 2010","2010-10-24 23:00:00",16869
"Tue 26th Oct 2010","2010-10-25 23:00:00",16845
"Wed 27th Oct 2010","2010-10-26 23:00:00",16869
"Thu 28th Oct 2010","2010-10-27 23:00:00",16860
"Fri 29th Oct 2010","2010-10-28 23:00:00",16844
"Sat 30th Oct 2010","2010-10-29 23:00:00",16826
"Sun 31st Oct 2010","2010-10-30 23:00:00",16826
"Mon 1st Nov 2010","2010-10-31 23:00:00",16829
"Tue 2nd Nov 2010","2010-11-01 23:00:00",16819
"Wed 3rd Nov 2010","2010-11-02 23:00:00",16810
"Thu 4th Nov 2010","2010-11-03 23:00:00",16803
"Fri 5th Nov 2010","2010-11-04 23:00:00",16791
"Sat 6th Nov 2010","2010-11-05 23:00:00",16791
"Sun 7th Nov 2010","2010-11-06 23:00:00",16777
"Mon 8th Nov 2010","2010-11-07 23:00:00",16768
"Tue 9th Nov 2010","2010-11-08 23:00:00",16760
"Wed 10th Nov 2010","2010-11-09 23:00:00",16752
"Thu 11th Nov 2010","2010-11-10 23:00:00",16738
"Fri 12th Nov 2010","2010-11-11 23:00:00",16727
"Sat 13th Nov 2010","2010-11-12 23:00:00",16726
"Sun 14th Nov 2010","2010-11-13 23:00:00",16710
"Mon 15th Nov 2010","2010-11-14 23:00:00",16688
"Tue 16th Nov 2010","2010-11-15 23:00:00",16684
"Wed 17th Nov 2010","2010-11-16 23:00:00",16674
"Thu 18th Nov 2010","2010-11-17 23:00:00",16667
"Fri 19th Nov 2010","2010-11-18 23:00:00",16670
"Sat 20th Nov 2010","2010-11-19 23:00:00",16662
"Sun 21st Nov 2010","2010-11-20 23:00:00",16669
"Mon 22nd Nov 2010","2010-11-21 23:00:00",16679
"Tue 23rd Nov 2010","2010-11-22 23:00:00",16666
"Wed 24th Nov 2010","2010-11-23 23:00:00",16657
"Thu 25th Nov 2010","2010-11-24 23:00:00",16649
"Fri 26th Nov 2010","2010-11-25 23:00:00",16626
"Sat 27th Nov 2010","2010-11-26 23:00:00",16609
"Sun 28th Nov 2010","2010-11-27 23:00:00",16598
"Mon 29th Nov 2010","2010-11-28 23:00:00",16588
"Tue 30th Nov 2010","2010-11-29 23:00:00",16576
"Wed 1st Dec 2010","2010-11-30 23:00:00",16562
"Thu 2nd Dec 2010","2010-12-01 23:00:00",16558
"Fri 3rd Dec 2010","2010-12-02 23:00:00",16556
"Sat 4th Dec 2010","2010-12-03 23:00:00",16579
"Sun 5th Dec 2010","2010-12-04 23:00:00",16564
"Mon 6th Dec 2010","2010-12-05 23:00:00",16552
"Tue 7th Dec 2010","2010-12-06 23:00:00",16544
"Wed 8th Dec 2010","2010-12-07 23:00:00",16544
"Thu 9th Dec 2010","2010-12-08 23:00:00",16546
"Fri 10th Dec 2010","2010-12-09 23:00:00",16537
"Sat 11th Dec 2010","2010-12-10 23:00:00",16565
"Sun 12th Dec 2010","2010-12-11 23:00:00",16555
"Mon 13th Dec 2010","2010-12-12 23:00:00",16538
"Tue 14th Dec 2010","2010-12-13 23:00:00",16527
"Wed 15th Dec 2010","2010-12-14 23:00:00",16575
"Thu 16th Dec 2010","2010-12-15 23:00:00",16546
"Fri 17th Dec 2010","2010-12-16 23:00:00",16552
"Sat 18th Dec 2010","2010-12-17 23:00:00",16574
"Sun 19th Dec 2010","2010-12-18 23:00:00",16600
"Mon 20th Dec 2010","2010-12-19 23:00:00",16653
"Tue 21st Dec 2010","2010-12-20 23:00:00",16660
"Wed 22nd Dec 2010","2010-12-21 23:00:00",16651
"Thu 23rd Dec 2010","2010-12-22 23:00:00",16631
"Fri 24th Dec 2010","2010-12-23 23:00:00",16607
"Sat 25th Dec 2010","2010-12-24 23:00:00",16585
"Sun 26th Dec 2010","2010-12-25 23:00:00",16576
"Mon 27th Dec 2010","2010-12-26 23:00:00",16554
"Tue 28th Dec 2010","2010-12-27 23:00:00",16534
"Wed 29th Dec 2010","2010-12-28 23:00:00",16513
"Thu 30th Dec 2010","2010-12-29 23:00:00",16504
"Fri 31st Dec 2010","2010-12-30 23:00:00",16507
"Sat 1st Jan 2011","2010-12-31 23:00:00",16498
"Sun 2nd Jan 2011","2011-01-01 23:00:00",16487
"Mon 3rd Jan 2011","2011-01-02 23:00:00",16483
"Tue 4th Jan 2011","2011-01-03 23:00:00",16474
"Wed 5th Jan 2011","2011-01-04 23:00:00",16471
"Thu 6th Jan 2011","2011-01-05 23:00:00",16468
"Fri 7th Jan 2011","2011-01-06 23:00:00",16465
"Sat 8th Jan 2011","2011-01-07 23:00:00",16471
"Sun 9th Jan 2011","2011-01-08 23:00:00",16460
"Mon 10th Jan 2011","2011-01-09 23:00:00",16461
"Tue 11th Jan 2011","2011-01-10 23:00:00",16458
"Wed 12th Jan 2011","2011-01-11 23:00:00",16456
"Thu 13th Jan 2011","2011-01-12 23:00:00",16458
"Fri 14th Jan 2011","2011-01-13 23:00:00",16456
"Sat 15th Jan 2011","2011-01-14 23:00:00",16452
"Sun 16th Jan 2011","2011-01-15 23:00:00",16449
"Mon 17th Jan 2011","2011-01-16 23:00:00",16446
"Tue 18th Jan 2011","2011-01-17 23:00:00",16447
"Wed 19th Jan 2011","2011-01-18 23:00:00",16447
"Thu 20th Jan 2011","2011-01-19 23:00:00",16444
"Fri 21st Jan 2011","2011-01-20 23:00:00",16447
"Sat 22nd Jan 2011","2011-01-21 23:00:00",16467
"Sun 23rd Jan 2011","2011-01-22 23:00:00",16621
"Mon 24th Jan 2011","2011-01-23 23:00:00",17080
"Tue 25th Jan 2011","2011-01-24 23:00:00",16817
"Wed 26th Jan 2011","2011-01-25 23:00:00",16751
"Thu 27th Jan 2011","2011-01-26 23:00:00",16720
"Fri 28th Jan 2011","2011-01-27 23:00:00",16647
"Sat 29th Jan 2011","2011-01-28 23:00:00",16745
"Sun 30th Jan 2011","2011-01-29 23:00:00",16829
"Mon 31st Jan 2011","2011-01-30 23:00:00",16703
"Tue 1st Feb 2011","2011-01-31 23:00:00",16673
"Wed 2nd Feb 2011","2011-02-01 23:00:00",16636
"Thu 3rd Feb 2011","2011-02-02 23:00:00",16611
"Fri 4th Feb 2011","2011-02-03 23:00:00",16603
"Sat 5th Feb 2011","2011-02-04 23:00:00",16597
"Sun 6th Feb 2011","2011-02-05 23:00:00",16619
"Mon 7th Feb 2011","2011-02-06 23:00:00",16597
"Tue 8th Feb 2011","2011-02-07 23:00:00",16585
"Wed 9th Feb 2011","2011-02-08 23:00:00",16572
"Thu 10th Feb 2011","2011-02-09 23:00:00",16563
"Fri 11th Feb 2011","2011-02-10 23:00:00",16570
"Sat 12th Feb 2011","2011-02-11 23:00:00",16622
"Sun 13th Feb 2011","2011-02-12 23:00:00",16614
"Mon 14th Feb 2011","2011-02-13 23:00:00",16574
"Tue 15th Feb 2011","2011-02-14 23:00:00",16563
"Wed 16th Feb 2011","2011-02-15 23:00:00",16530
"Thu 17th Feb 2011","2011-02-16 23:00:00",16516
"Fri 18th Feb 2011","2011-02-17 23:00:00",16511
"Sat 19th Feb 2011","2011-02-18 23:00:00",16505
"Sun 20th Feb 2011","2011-02-19 23:00:00",16503
"Mon 21st Feb 2011","2011-02-20 23:00:00",16505
"Tue 22nd Feb 2011","2011-02-21 23:00:00",16505
"Wed 23rd Feb 2011","2011-02-22 23:00:00",16502
"Thu 24th Feb 2011","2011-02-23 23:00:00",16517
"Fri 25th Feb 2011","2011-02-24 23:00:00",16523
"Sat 26th Feb 2011","2011-02-25 23:00:00",16548
"Sun 27th Feb 2011","2011-02-26 23:00:00",16564
"Mon 28th Feb 2011","2011-02-27 23:00:00",16580
"Tue 1st Mar 2011","2011-02-28 23:00:00",16552
"Wed 2nd Mar 2011","2011-03-01 23:00:00",16585
"Thu 3rd Mar 2011","2011-03-02 23:00:00",16583
"Fri 4th Mar 2011","2011-03-03 23:00:00",16586
"Sat 5th Mar 2011","2011-03-04 23:00:00",16593
"Sun 6th Mar 2011","2011-03-05 23:00:00",16638
"Mon 7th Mar 2011","2011-03-06 23:00:00",16676
"Tue 8th Mar 2011","2011-03-07 23:00:00",16641
"Wed 9th Mar 2011","2011-03-08 23:00:00",16614
"Thu 10th Mar 2011","2011-03-09 23:00:00",16551
"Fri 11th Mar 2011","2011-03-10 23:00:00",16542
"Sat 12th Mar 2011","2011-03-11 23:00:00",16533
"Sun 13th Mar 2011","2011-03-12 23:00:00",16529
"Mon 14th Mar 2011","2011-03-13 23:00:00",16526
"Tue 15th Mar 2011","2011-03-14 23:00:00",16520
"Wed 16th Mar 2011","2011-03-15 23:00:00",16515
"Thu 17th Mar 2011","2011-03-16 23:00:00",16516
"Fri 18th Mar 2011","2011-03-17 23:00:00",16517
"Sat 19th Mar 2011","2011-03-18 23:00:00",16524
"Sun 20th Mar 2011","2011-03-19 23:00:00",16557
"Mon 21st Mar 2011","2011-03-20 23:00:00",16625
"Tue 22nd Mar 2011","2011-03-21 23:00:00",16633
"Wed 23rd Mar 2011","2011-03-22 23:00:00",16720
"Thu 24th Mar 2011","2011-03-23 23:00:00",16638
"Fri 25th Mar 2011","2011-03-24 23:00:00",16622
"Sat 26th Mar 2011","2011-03-25 23:00:00",16609
"Sun 27th Mar 2011","2011-03-26 23:00:00",16617
"Mon 28th Mar 2011","2011-03-27 23:00:00",16624
"Tue 29th Mar 2011","2011-03-28 23:00:00",16610
"Wed 30th Mar 2011","2011-03-29 23:00:00",16594
"Thu 31st Mar 2011","2011-03-30 23:00:00",16584
"Fri 1st Apr 2011","2011-03-31 23:00:00",16579
"Sat 2nd Apr 2011","2011-04-01 23:00:00",16574
"Sun 3rd Apr 2011","2011-04-03 00:00:00",16573
"Mon 4th Apr 2011","2011-04-04 00:00:00",16570
"Tue 5th Apr 2011","2011-04-05 00:00:00",16571
"Wed 6th Apr 2011","2011-04-06 00:00:00",16575
"Thu 7th Apr 2011","2011-04-07 00:00:00",16586
"Fri 8th Apr 2011","2011-04-08 00:00:00",16592
"Sat 9th Apr 2011","2011-04-09 00:00:00",16596
"Sun 10th Apr 2011","2011-04-10 00:00:00",16582
"Mon 11th Apr 2011","2011-04-11 00:00:00",16578
"Tue 12th Apr 2011","2011-04-12 00:00:00",16575
"Wed 13th Apr 2011","2011-04-13 00:00:00",16570
"Thu 14th Apr 2011","2011-04-14 00:00:00",16569
"Fri 15th Apr 2011","2011-04-15 00:00:00",16570
"Sat 16th Apr 2011","2011-04-16 00:00:00",16568
"Sun 17th Apr 2011","2011-04-17 00:00:00",16573
"Mon 18th Apr 2011","2011-04-18 00:00:00",16581
"Tue 19th Apr 2011","2011-04-19 00:00:00",16593
"Wed 20th Apr 2011","2011-04-20 00:00:00",16611
"Thu 21st Apr 2011","2011-04-21 00:00:00",16592
"Fri 22nd Apr 2011","2011-04-22 00:00:00",16594
"Sat 23rd Apr 2011","2011-04-23 00:00:00",16586
"Sun 24th Apr 2011","2011-04-24 00:00:00",16577
"Mon 25th Apr 2011","2011-04-25 00:00:00",16575
"Tue 26th Apr 2011","2011-04-26 00:00:00",16641
"Wed 27th Apr 2011","2011-04-27 00:00:00",17197
"Thu 28th Apr 2011","2011-04-28 00:00:00",17304
"Fri 29th Apr 2011","2011-04-29 00:00:00",17099
"Sat 30th Apr 2011","2011-04-30 00:00:00",17002
"Sun 1st May 2011","2011-05-01 00:00:00",16947
"Mon 2nd May 2011","2011-05-02 00:00:00",16914
"Tue 3rd May 2011","2011-05-03 00:00:00",17126
"Wed 4th May 2011","2011-05-04 00:00:00",17086
"Thu 5th May 2011","2011-05-05 00:00:00",17003
"Fri 6th May 2011","2011-05-06 00:00:00",16962
"Sat 7th May 2011","2011-05-07 00:00:00",16997
"Sun 8th May 2011","2011-05-08 00:00:00",17015
"Mon 9th May 2011","2011-05-09 00:00:00",16952
"Tue 10th May 2011","2011-05-10 00:00:00",16908
"Wed 11th May 2011","2011-05-11 00:00:00",16889
"Thu 12th May 2011","2011-05-12 00:00:00",16884
"Fri 13th May 2011","2011-05-13 00:00:00",16872
"Sat 14th May 2011","2011-05-14 00:00:00",16853
"Sun 15th May 2011","2011-05-15 00:00:00",16832
"Mon 16th May 2011","2011-05-16 00:00:00",16814
"Tue 17th May 2011","2011-05-17 00:00:00",16809
"Wed 18th May 2011","2011-05-18 00:00:00",16788
"Thu 19th May 2011","2011-05-19 00:00:00",16786
"Fri 20th May 2011","2011-05-20 00:00:00",16778
"Sat 21st May 2011","2011-05-21 00:00:00",16772
"Sun 22nd May 2011","2011-05-22 00:00:00",16768
"Mon 23rd May 2011","2011-05-23 00:00:00",16765
"Tue 24th May 2011","2011-05-24 00:00:00",16760
"Wed 25th May 2011","2011-05-25 00:00:00",16757.14
"Thu 26th May 2011","2011-05-26 00:00:00",16755
"Fri 27th May 2011","2011-05-27 00:00:00",17010
"Sat 28th May 2011","2011-05-28 00:00:00",16901
"Sun 29th May 2011","2011-05-29 00:00:00",16846
"Mon 30th May 2011","2011-05-30 00:00:00",16813
"Tue 31st May 2011","2011-05-31 00:00:00",16794
"Wed 1st Jun 2011","2011-06-01 00:00:00",16781
"Thu 2nd Jun 2011","2011-06-02 00:00:00",16771
"Fri 3rd Jun 2011","2011-06-03 00:00:00",16768
"Sat 4th Jun 2011","2011-06-04 00:00:00",16770
"Sun 5th Jun 2011","2011-06-05 00:00:00",16775
"Mon 6th Jun 2011","2011-06-06 00:00:00",16772
"Tue 7th Jun 2011","2011-06-07 00:00:00",16769
"Wed 8th Jun 2011","2011-06-08 00:00:00",16766
"Thu 9th Jun 2011","2011-06-09 00:00:00",16756
"Fri 10th Jun 2011","2011-06-10 00:00:00",16759
"Sat 11th Jun 2011","2011-06-11 00:00:00",16796
"Sun 12th Jun 2011","2011-06-12 00:00:00",16792
"Mon 13th Jun 2011","2011-06-13 00:00:00",16784
"Tue 14th Jun 2011","2011-06-14 00:00:00",16771
"Wed 15th Jun 2011","2011-06-15 00:00:00",16764
"Thu 16th Jun 2011","2011-06-16 00:00:00",16756
"Fri 17th Jun 2011","2011-06-17 00:00:00",16749
"Sat 18th Jun 2011","2011-06-18 00:00:00",16760
"Sun 19th Jun 2011","2011-06-19 00:00:00",16798
"Mon 20th Jun 2011","2011-06-20 00:00:00",16785
"Tue 21st Jun 2011","2011-06-21 00:00:00",16771
"Wed 22nd Jun 2011","2011-06-22 00:00:00",16762
"Thu 23rd Jun 2011","2011-06-23 00:00:00",16759
"Fri 24th Jun 2011","2011-06-24 00:00:00",16766
"Sat 25th Jun 2011","2011-06-25 00:00:00",16776
"Sun 26th Jun 2011","2011-06-26 00:00:00",16780
"Mon 27th Jun 2011","2011-06-27 00:00:00",16767
"Tue 28th Jun 2011","2011-06-28 00:00:00",16761
"Wed 29th Jun 2011","2011-06-29 00:00:00",17024
"Thu 30th Jun 2011","2011-06-30 00:00:00",17186
"Fri 1st Jul 2011","2011-07-01 00:00:00",17050
"Sat 2nd Jul 2011","2011-07-02 00:00:00",16977
"Sun 3rd Jul 2011","2011-07-03 00:00:00",16937
"Mon 4th Jul 2011","2011-07-04 00:00:00",16908
"Tue 5th Jul 2011","2011-07-05 00:00:00",16947
"Wed 6th Jul 2011","2011-07-06 00:00:00",17430
"Thu 7th Jul 2011","2011-07-07 00:00:00",17228
"Fri 8th Jul 2011","2011-07-08 00:00:00",17110
"Sat 9th Jul 2011","2011-07-09 00:00:00",17040
"Sun 10th Jul 2011","2011-07-10 00:00:00",17001
"Mon 11th Jul 2011","2011-07-11 00:00:00",16989
"Tue 12th Jul 2011","2011-07-12 00:00:00",16962
"Wed 13th Jul 2011","2011-07-13 00:00:00",16933
"Thu 14th Jul 2011","2011-07-14 00:00:00",16916
"Fri 15th Jul 2011","2011-07-15 00:00:00",16908
"Sat 16th Jul 2011","2011-07-16 00:00:00",16896
"Sun 17th Jul 2011","2011-07-17 00:00:00",16887
"Mon 18th Jul 2011","2011-07-18 00:00:00",16877
"Tue 19th Jul 2011","2011-07-19 00:00:00",16873
"Wed 20th Jul 2011","2011-07-20 00:00:00",16869
"Thu 21st Jul 2011","2011-07-21 00:00:00",16870
"Fri 22nd Jul 2011","2011-07-22 00:00:00",16922
"Sat 23rd Jul 2011","2011-07-23 00:00:00",17618
"Sun 24th Jul 2011","2011-07-24 00:00:00",17450
"Mon 25th Jul 2011","2011-07-25 00:00:00",17247
"Tue 26th Jul 2011","2011-07-26 00:00:00",17152
"Wed 27th Jul 2011","2011-07-27 00:00:00",17075
"Thu 28th Jul 2011","2011-07-28 00:00:00",17047
"Fri 29th Jul 2011","2011-07-29 00:00:00",17016
"Sat 30th Jul 2011","2011-07-30 00:00:00",16995
"Sun 31st Jul 2011","2011-07-31 00:00:00",16984
